"","ID","RP","SP","RP_journey","SP_task","av_car","av_rail","time_car","cost_car","time_rail","cost_rail","access_rail","service_rail","female","business","income","choice"
"2575",161,0,1,NA,13,1,1,275,45,140,65,15,2,1,0,40812,1
"2576",161,0,1,NA,14,1,1,300,45,140,55,10,3,1,0,40812,2
"2577",162,1,0,1,NA,1,1,345,40,130,55,20,0,1,1,36925,1
"2578",162,1,0,2,NA,1,1,300,35,140,45,20,0,1,1,36925,1
"2579",162,0,1,NA,1,1,1,300,40,170,35,25,2,1,1,36925,2
"2581",162,0,1,NA,3,1,1,345,35,130,65,5,2,1,1,36925,2
"2582",162,0,1,NA,4,1,1,275,40,140,55,20,1,1,1,36925,1
"2583",162,0,1,NA,5,1,1,275,45,130,35,15,3,1,1,36925,2
"2584",162,0,1,NA,6,1,1,250,50,140,55,25,1,1,1,36925,2
"2585",162,0,1,NA,7,1,1,390,30,130,75,10,2,1,1,36925,2
"2586",162,0,1,NA,8,1,1,250,35,155,55,20,2,1,1,36925,1
"2588",162,0,1,NA,10,1,1,390,35,140,75,20,1,1,1,36925,1
"2589",162,0,1,NA,11,1,1,275,50,155,35,20,1,1,1,36925,2
"2591",162,0,1,NA,13,1,1,345,45,130,45,10,1,1,1,36925,2
"2593",163,1,0,1,NA,1,1,300,40,140,55,25,0,1,0,68831,2
"2594",163,1,0,2,NA,1,1,300,45,155,65,20,0,1,0,68831,1
"2595",163,0,1,NA,1,1,1,250,45,140,65,20,3,1,0,68831,1
"2596",163,0,1,NA,2,1,1,345,35,140,55,5,3,1,0,68831,2
"2597",163,0,1,NA,3,1,1,275,45,130,55,20,3,1,0,68831,1
"2598",163,0,1,NA,4,1,1,250,45,120,75,10,2,1,0,68831,1
"2599",163,0,1,NA,5,1,1,390,30,140,55,15,1,1,0,68831,2
"2600",163,0,1,NA,6,1,1,345,40,130,35,20,1,1,0,68831,1
"2601",163,0,1,NA,7,1,1,345,35,130,75,15,2,1,0,68831,2
"2602",163,0,1,NA,8,1,1,345,45,120,45,5,1,1,0,68831,2
"2603",163,0,1,NA,9,1,1,345,30,170,35,15,1,1,0,68831,1
"2604",163,0,1,NA,10,1,1,250,45,155,55,20,1,1,0,68831,2
"2605",163,0,1,NA,11,1,1,250,40,155,45,25,1,1,0,68831,2
"2606",163,0,1,NA,12,1,1,275,50,120,75,15,3,1,0,68831,2
"2607",163,0,1,NA,13,1,1,345,30,155,55,10,2,1,0,68831,1
"2643",166,0,1,NA,1,1,1,250,30,140,65,15,1,0,0,63018,1
"2644",166,0,1,NA,2,1,1,300,35,155,45,15,3,0,0,63018,2
"2645",166,0,1,NA,3,1,1,250,50,140,75,10,3,0,0,63018,1
"2646",166,0,1,NA,4,1,1,275,35,140,65,20,3,0,0,63018,1
"2647",166,0,1,NA,5,1,1,390,30,130,65,25,1,0,0,63018,2
"2648",166,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,63018,2
"2649",166,0,1,NA,7,1,1,300,45,120,65,5,1,0,0,63018,2
"2650",166,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,63018,2
"2651",166,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,63018,2
"2652",166,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,63018,1
"2653",166,0,1,NA,11,1,1,345,35,170,45,5,2,0,0,63018,2
"2654",166,0,1,NA,12,1,1,345,35,120,75,10,2,0,0,63018,1
"2655",166,0,1,NA,13,1,1,250,50,120,65,10,1,0,0,63018,1
"2656",166,0,1,NA,14,1,1,345,40,155,45,5,2,0,0,63018,2
"2657",167,1,0,1,NA,1,1,275,40,155,55,5,0,0,0,51833,1
"2659",167,0,1,NA,1,1,1,275,50,120,45,5,1,0,0,51833,2
"2660",167,0,1,NA,2,1,1,275,45,170,55,25,3,0,0,51833,2
"2661",167,0,1,NA,3,1,1,275,45,155,35,5,1,0,0,51833,2
"2662",167,0,1,NA,4,1,1,300,45,155,65,20,1,0,0,51833,1
"2664",167,0,1,NA,6,1,1,250,50,120,65,20,2,0,0,51833,2
"2666",167,0,1,NA,8,1,1,275,40,170,35,15,3,0,0,51833,1
"2667",167,0,1,NA,9,1,1,275,30,155,65,25,2,0,0,51833,1
"2668",167,0,1,NA,10,1,1,390,30,120,65,15,1,0,0,51833,1
"2669",167,0,1,NA,11,1,1,390,35,130,55,15,1,0,0,51833,2
"2670",167,0,1,NA,12,1,1,300,45,170,45,5,1,0,0,51833,2
"2671",167,0,1,NA,13,1,1,345,30,140,65,15,1,0,0,51833,1
"2672",167,0,1,NA,14,1,1,250,40,140,75,20,2,0,0,51833,1
"2690",169,1,0,2,NA,1,1,275,40,130,65,20,0,1,1,30380,2
"2691",169,0,1,NA,1,1,1,390,30,130,75,15,3,1,1,30380,1
"2692",169,0,1,NA,2,1,1,345,45,120,45,5,1,1,1,30380,2
"2693",169,0,1,NA,3,1,1,250,45,120,75,5,2,1,1,30380,1
"2694",169,0,1,NA,4,1,1,300,45,130,75,15,3,1,1,30380,1
"2697",169,0,1,NA,7,1,1,250,45,155,65,15,3,1,1,30380,1
"2698",169,0,1,NA,8,1,1,275,50,155,35,10,3,1,1,30380,2
"2700",169,0,1,NA,10,1,1,390,35,120,75,15,2,1,1,30380,2
"2701",169,0,1,NA,11,1,1,300,30,155,45,25,1,1,1,30380,1
"2702",169,0,1,NA,12,1,1,300,35,155,45,20,1,1,1,30380,1
"2703",169,0,1,NA,13,1,1,250,50,120,55,25,2,1,1,30380,2
"2704",169,0,1,NA,14,1,1,390,35,120,55,10,1,1,1,30380,2
"2722",171,1,0,2,NA,1,1,390,30,170,35,25,0,1,0,33295,1
"2723",171,0,1,NA,1,1,1,390,40,170,35,5,2,1,0,33295,2
"2724",171,0,1,NA,2,1,1,390,30,140,55,5,1,1,0,33295,2
"2726",171,0,1,NA,4,1,1,300,30,155,75,25,2,1,0,33295,1
"2727",171,0,1,NA,5,1,1,250,40,170,35,25,2,1,0,33295,1
"2728",171,0,1,NA,6,1,1,275,45,170,35,10,2,1,0,33295,2
"2729",171,0,1,NA,7,1,1,275,50,120,75,15,3,1,0,33295,1
"2730",171,0,1,NA,8,1,1,250,45,170,45,20,2,1,0,33295,1
"2731",171,0,1,NA,9,1,1,390,35,140,55,10,1,1,0,33295,2
"2732",171,0,1,NA,10,1,1,345,35,140,45,25,3,1,0,33295,2
"2733",171,0,1,NA,11,1,1,345,45,120,35,5,1,1,0,33295,2
"2735",171,0,1,NA,13,1,1,275,45,140,65,15,2,1,0,33295,2
"2737",172,1,0,1,NA,1,1,345,35,130,65,5,0,0,0,28397,2
"2738",172,1,0,2,NA,1,1,300,35,140,45,20,0,0,0,28397,1
"2739",172,0,1,NA,1,1,1,300,40,170,35,25,2,0,0,28397,2
"2741",172,0,1,NA,3,1,1,390,35,140,45,20,1,0,0,28397,2
"2742",172,0,1,NA,4,1,1,275,40,140,55,20,1,0,0,28397,1
"2743",172,0,1,NA,5,1,1,275,45,130,35,15,3,0,0,28397,1
"2744",172,0,1,NA,6,1,1,250,50,140,55,25,1,0,0,28397,1
"2745",172,0,1,NA,7,1,1,390,30,130,75,10,2,0,0,28397,1
"2746",172,0,1,NA,8,1,1,250,35,155,55,20,2,0,0,28397,1
"2747",172,0,1,NA,9,1,1,390,30,130,75,10,1,0,0,28397,1
"2748",172,0,1,NA,10,1,1,390,35,140,75,20,1,0,0,28397,1
"2749",172,0,1,NA,11,1,1,275,50,155,35,20,1,0,0,28397,2
"2751",172,0,1,NA,13,1,1,345,45,130,45,10,1,0,0,28397,2
"2760",173,0,1,NA,6,1,1,345,40,130,35,20,1,1,1,60782,2
"2761",173,0,1,NA,7,1,1,345,35,130,75,15,2,1,1,60782,2
"2762",173,0,1,NA,8,1,1,345,45,120,45,5,1,1,1,60782,2
"2765",173,0,1,NA,11,1,1,250,40,155,45,25,1,1,1,60782,1
"2766",173,0,1,NA,12,1,1,300,45,155,65,20,3,1,1,60782,1
"2767",173,0,1,NA,13,1,1,275,50,120,75,15,3,1,1,60782,1
"2768",173,0,1,NA,14,1,1,300,50,130,75,15,1,1,1,60782,2
"2785",175,1,0,1,NA,1,1,275,50,140,35,15,0,1,0,61076,2
"2786",175,1,0,2,NA,1,1,345,30,140,65,20,0,1,0,61076,2
"2787",175,0,1,NA,1,1,1,250,45,170,35,25,2,1,0,61076,2
"2788",175,0,1,NA,2,1,1,390,40,130,75,15,1,1,0,61076,2
"2789",175,0,1,NA,3,1,1,390,40,120,75,20,3,1,0,61076,1
"2791",175,0,1,NA,5,1,1,345,30,155,55,20,3,1,0,61076,1
"2792",175,0,1,NA,6,1,1,275,40,170,35,25,3,1,0,61076,1
"2794",175,0,1,NA,8,1,1,300,50,130,75,5,2,1,0,61076,2
"2795",175,0,1,NA,9,1,1,250,30,170,55,20,3,1,0,61076,1
"2796",175,0,1,NA,10,1,1,345,35,170,45,5,2,1,0,61076,1
"2797",175,0,1,NA,11,1,1,275,50,155,55,20,1,1,0,61076,2
"2798",175,0,1,NA,12,1,1,300,45,140,45,10,3,1,0,61076,2
"2799",175,0,1,NA,13,1,1,250,50,120,75,10,2,1,0,61076,1
"2800",175,0,1,NA,14,1,1,300,35,170,35,25,2,1,0,61076,1
"2801",176,1,0,1,NA,1,1,300,35,155,35,15,0,1,0,29945,1
"2802",176,1,0,2,NA,1,1,345,35,170,45,5,0,1,0,29945,1
"2803",176,0,1,NA,1,1,1,250,30,140,65,15,1,1,0,29945,1
"2804",176,0,1,NA,2,1,1,300,35,155,45,15,3,1,0,29945,2
"2805",176,0,1,NA,3,1,1,250,50,140,75,10,3,1,0,29945,2
"2806",176,0,1,NA,4,1,1,275,35,140,65,20,3,1,0,29945,1
"2807",176,0,1,NA,5,1,1,390,30,130,65,25,1,1,0,29945,1
"2808",176,0,1,NA,6,1,1,390,35,130,35,10,1,1,0,29945,2
"2810",176,0,1,NA,8,1,1,300,40,155,35,5,2,1,0,29945,2
"2811",176,0,1,NA,9,1,1,390,30,120,55,15,1,1,0,29945,1
"2812",176,0,1,NA,10,1,1,275,40,170,55,25,2,1,0,29945,1
"2813",176,0,1,NA,11,1,1,275,50,155,55,15,2,1,0,29945,2
"2814",176,0,1,NA,12,1,1,345,35,120,75,10,2,1,0,29945,1
"2815",176,0,1,NA,13,1,1,250,50,120,65,10,1,1,0,29945,1
"2816",176,0,1,NA,14,1,1,345,40,155,45,5,2,1,0,29945,2
"2817",177,1,0,1,NA,1,1,275,50,120,45,5,0,1,0,36181,2
"2820",177,0,1,NA,2,1,1,275,45,155,35,5,1,1,0,36181,2
"2821",177,0,1,NA,3,1,1,300,45,155,65,20,1,1,0,36181,2
"2822",177,0,1,NA,4,1,1,390,35,155,65,15,3,1,0,36181,1
"2823",177,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,36181,2
"2824",177,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,36181,1
"2825",177,0,1,NA,7,1,1,250,45,170,35,15,3,1,0,36181,2
"2826",177,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,36181,1
"2827",177,0,1,NA,9,1,1,275,30,155,65,25,2,1,0,36181,1
"2828",177,0,1,NA,10,1,1,390,30,120,65,15,1,1,0,36181,2
"2829",177,0,1,NA,11,1,1,275,50,120,55,5,3,1,0,36181,2
"2830",177,0,1,NA,12,1,1,390,35,130,55,15,1,1,0,36181,2
"2832",177,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,36181,1
"2833",178,1,0,1,NA,1,1,300,45,120,35,10,0,0,0,46200,2
"2834",178,1,0,2,NA,1,1,250,40,170,45,10,0,0,0,46200,1
"2836",178,0,1,NA,2,1,1,275,50,120,65,10,2,0,0,46200,1
"2837",178,0,1,NA,3,1,1,300,30,140,75,25,2,0,0,46200,1
"2838",178,0,1,NA,4,1,1,390,30,130,65,25,3,0,0,46200,2
"2839",178,0,1,NA,5,1,1,300,40,130,75,10,3,0,0,46200,1
"2840",178,0,1,NA,6,1,1,275,30,170,35,25,2,0,0,46200,2
"2841",178,0,1,NA,7,1,1,300,40,155,65,20,1,0,0,46200,1
"2842",178,0,1,NA,8,1,1,345,35,170,35,15,1,0,0,46200,2
"2844",178,0,1,NA,10,1,1,345,35,155,35,10,1,0,0,46200,1
"2845",178,0,1,NA,11,1,1,390,35,170,35,25,3,0,0,46200,2
"2846",178,0,1,NA,12,1,1,250,45,140,65,25,2,0,0,46200,1
"2847",178,0,1,NA,13,1,1,250,40,170,35,25,2,0,0,46200,2
"2866",180,1,0,2,NA,1,1,345,30,140,75,5,0,0,0,18666,1
"2867",180,0,1,NA,1,1,1,300,30,170,55,25,2,0,0,18666,1
"2868",180,0,1,NA,2,1,1,345,45,130,35,5,3,0,0,18666,2
"2869",180,0,1,NA,3,1,1,390,35,155,55,15,1,0,0,18666,1
"2870",180,0,1,NA,4,1,1,300,45,120,55,5,3,0,0,18666,2
"2871",180,0,1,NA,5,1,1,345,30,170,45,10,2,0,0,18666,1
"2872",180,0,1,NA,6,1,1,345,30,120,75,10,2,0,0,18666,1
"2873",180,0,1,NA,7,1,1,250,50,120,45,20,2,0,0,18666,1
"2874",180,0,1,NA,8,1,1,275,35,170,35,20,3,0,0,18666,1
"2875",180,0,1,NA,9,1,1,275,50,120,45,15,3,0,0,18666,2
"2876",180,0,1,NA,10,1,1,275,50,120,45,20,2,0,0,18666,2
"2878",180,0,1,NA,12,1,1,275,50,130,65,15,3,0,0,18666,2
"2879",180,0,1,NA,13,1,1,250,50,130,65,10,2,0,0,18666,1
"2881",181,1,0,1,NA,1,1,275,45,170,35,10,0,0,0,25878,2
"2882",181,1,0,2,NA,1,1,345,35,140,45,25,0,0,0,25878,2
"2883",181,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,25878,2
"2885",181,0,1,NA,3,1,1,250,50,120,75,5,3,0,0,25878,1
"2887",181,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,25878,1
"2888",181,0,1,NA,6,1,1,275,30,130,75,25,2,0,0,25878,2
"2889",181,0,1,NA,7,1,1,275,50,120,75,15,3,0,0,25878,2
"2890",181,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,25878,2
"2891",181,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,25878,1
"2892",181,0,1,NA,10,1,1,345,45,120,35,5,1,0,0,25878,2
"2893",181,0,1,NA,11,1,1,250,50,130,75,15,3,0,0,25878,1
"2894",181,0,1,NA,12,1,1,390,30,170,35,25,3,0,0,25878,1
"2895",181,0,1,NA,13,1,1,275,45,140,65,15,2,0,0,25878,2
"2896",181,0,1,NA,14,1,1,300,45,140,55,10,3,0,0,25878,2
"2897",182,1,0,1,NA,1,1,275,45,130,35,15,0,0,0,50083,1
"2898",182,1,0,2,NA,1,1,250,35,155,55,20,0,0,0,50083,1
"2899",182,0,1,NA,1,1,1,300,40,170,35,25,2,0,0,50083,2
"2901",182,0,1,NA,3,1,1,390,35,140,45,20,1,0,0,50083,2
"2903",182,0,1,NA,5,1,1,275,40,140,55,20,1,0,0,50083,1
"2904",182,0,1,NA,6,1,1,250,50,140,55,25,1,0,0,50083,1
"2905",182,0,1,NA,7,1,1,390,30,130,75,10,2,0,0,50083,1
"2906",182,0,1,NA,8,1,1,300,35,140,45,20,2,0,0,50083,1
"2908",182,0,1,NA,10,1,1,390,35,140,75,20,1,0,0,50083,1
"2909",182,0,1,NA,11,1,1,275,50,155,35,20,1,0,0,50083,1
"2911",182,0,1,NA,13,1,1,345,45,130,45,10,1,0,0,50083,1
"2912",182,0,1,NA,14,1,1,275,50,120,75,5,3,0,0,50083,1
"2913",183,1,0,1,NA,1,1,345,40,130,35,20,0,0,0,71120,1
"2914",183,1,0,2,NA,1,1,345,45,120,45,5,0,0,0,71120,2
"2915",183,0,1,NA,1,1,1,250,45,140,65,20,3,0,0,71120,1
"2918",183,0,1,NA,4,1,1,300,40,140,55,25,3,0,0,71120,2
"2919",183,0,1,NA,5,1,1,250,45,120,75,10,2,0,0,71120,1
"2921",183,0,1,NA,7,1,1,345,35,130,75,15,2,0,0,71120,1
"2922",183,0,1,NA,8,1,1,345,30,170,35,15,1,0,0,71120,1
"2923",183,0,1,NA,9,1,1,250,45,155,55,20,1,0,0,71120,1
"2924",183,0,1,NA,10,1,1,250,40,155,45,25,1,0,0,71120,2
"2926",183,0,1,NA,12,1,1,275,50,120,75,15,3,0,0,71120,1
"2929",184,1,0,1,NA,1,1,390,30,140,65,25,0,0,0,30920,1
"2932",184,0,1,NA,2,1,1,345,40,130,45,10,1,0,0,30920,2
"2933",184,0,1,NA,3,1,1,390,30,130,55,5,1,0,0,30920,2
"2934",184,0,1,NA,4,1,1,345,40,140,45,10,2,0,0,30920,2
"2935",184,0,1,NA,5,1,1,300,50,130,75,10,3,0,0,30920,1
"2936",184,0,1,NA,6,1,1,345,40,120,45,10,1,0,0,30920,2
"2937",184,0,1,NA,7,1,1,300,40,170,45,15,2,0,0,30920,2
"2938",184,0,1,NA,8,1,1,345,45,120,45,10,3,0,0,30920,2
"2939",184,0,1,NA,9,1,1,275,50,155,45,10,1,0,0,30920,1
"2940",184,0,1,NA,10,1,1,250,35,170,45,25,2,0,0,30920,1
"2941",184,0,1,NA,11,1,1,390,30,120,65,25,3,0,0,30920,1
"2943",184,0,1,NA,13,1,1,390,30,140,75,10,3,0,0,30920,1
"2944",184,0,1,NA,14,1,1,345,40,140,35,5,3,0,0,30920,2
"2962",186,1,0,2,NA,1,1,345,35,170,45,5,0,0,0,24118,1
"2964",186,0,1,NA,2,1,1,300,35,155,35,15,2,0,0,24118,2
"2965",186,0,1,NA,3,1,1,300,35,155,45,15,3,0,0,24118,2
"2966",186,0,1,NA,4,1,1,250,50,140,75,10,3,0,0,24118,1
"2968",186,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,24118,2
"2970",186,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,24118,1
"2971",186,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,24118,1
"2972",186,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,24118,1
"2973",186,0,1,NA,11,1,1,275,50,155,55,15,2,0,0,24118,2
"2975",186,0,1,NA,13,1,1,250,50,120,65,10,1,0,0,24118,1
"2976",186,0,1,NA,14,1,1,345,40,155,45,5,2,0,0,24118,1
"2994",188,1,0,2,NA,1,1,250,45,140,65,25,0,1,0,53116,2
"2995",188,0,1,NA,1,1,1,275,50,120,65,10,2,1,0,53116,2
"2996",188,0,1,NA,2,1,1,300,30,140,75,25,2,1,0,53116,1
"2997",188,0,1,NA,3,1,1,390,30,130,65,25,3,1,0,53116,1
"2998",188,0,1,NA,4,1,1,300,40,130,75,10,3,1,0,53116,2
"2999",188,0,1,NA,5,1,1,300,45,120,35,10,2,1,0,53116,2
"3000",188,0,1,NA,6,1,1,275,30,170,35,25,2,1,0,53116,2
"3001",188,0,1,NA,7,1,1,300,40,155,65,20,1,1,0,53116,1
"3002",188,0,1,NA,8,1,1,345,35,170,35,15,1,1,0,53116,2
"3003",188,0,1,NA,9,1,1,250,40,170,45,10,2,1,0,53116,1
"3004",188,0,1,NA,10,1,1,250,40,155,75,25,2,1,0,53116,1
"3005",188,0,1,NA,11,1,1,345,35,155,35,10,1,1,0,53116,2
"3006",188,0,1,NA,12,1,1,390,35,170,35,25,3,1,0,53116,2
"3007",188,0,1,NA,13,1,1,250,40,170,35,25,2,1,0,53116,1
"3008",188,0,1,NA,14,1,1,300,40,170,65,25,2,1,0,53116,1
"3025",190,1,0,1,NA,1,1,300,45,120,55,5,0,1,1,55210,2
"3026",190,1,0,2,NA,1,1,300,45,170,35,5,0,1,1,55210,2
"3027",190,0,1,NA,1,1,1,390,35,130,75,25,2,1,1,55210,2
"3028",190,0,1,NA,2,1,1,300,30,170,55,25,2,1,1,55210,2
"3029",190,0,1,NA,3,1,1,345,45,130,35,5,3,1,1,55210,2
"3030",190,0,1,NA,4,1,1,390,35,155,55,15,1,1,1,55210,2
"3031",190,0,1,NA,5,1,1,345,30,170,45,10,2,1,1,55210,2
"3032",190,0,1,NA,6,1,1,345,30,120,75,10,2,1,1,55210,2
"3033",190,0,1,NA,7,1,1,250,50,120,45,20,2,1,1,55210,1
"3034",190,0,1,NA,8,1,1,275,35,170,35,20,3,1,1,55210,2
"3035",190,0,1,NA,9,1,1,275,50,120,45,15,3,1,1,55210,2
"3036",190,0,1,NA,10,1,1,275,50,120,45,20,2,1,1,55210,2
"3037",190,0,1,NA,11,1,1,275,50,130,65,15,3,1,1,55210,2
"3038",190,0,1,NA,12,1,1,345,30,140,75,5,2,1,1,55210,2
"3039",190,0,1,NA,13,1,1,250,50,130,65,10,2,1,1,55210,2
"3040",190,0,1,NA,14,1,1,390,35,140,55,5,1,1,1,55210,2
"3041",191,1,0,1,NA,1,1,275,30,130,75,25,0,1,0,55192,1
"3042",191,1,0,2,NA,1,1,275,45,140,65,15,0,1,0,55192,1
"3044",191,0,1,NA,2,1,1,390,30,140,55,5,1,1,0,55192,1
"3046",191,0,1,NA,4,1,1,300,30,155,75,25,2,1,0,55192,1
"3047",191,0,1,NA,5,1,1,250,40,170,35,25,2,1,0,55192,2
"3048",191,0,1,NA,6,1,1,275,45,170,35,10,2,1,0,55192,2
"3049",191,0,1,NA,7,1,1,275,50,120,75,15,3,1,0,55192,1
"3050",191,0,1,NA,8,1,1,250,45,170,45,20,2,1,0,55192,1
"3051",191,0,1,NA,9,1,1,390,35,140,55,10,1,1,0,55192,1
"3052",191,0,1,NA,10,1,1,345,35,140,45,25,3,1,0,55192,1
"3053",191,0,1,NA,11,1,1,345,45,120,35,5,1,1,0,55192,2
"3054",191,0,1,NA,12,1,1,250,50,130,75,15,3,1,0,55192,1
"3055",191,0,1,NA,13,1,1,390,30,170,35,25,3,1,0,55192,2
"3089",194,1,0,1,NA,1,1,390,30,130,55,5,0,0,0,29866,2
"3091",194,0,1,NA,1,1,1,390,35,155,55,15,3,0,0,29866,2
"3092",194,0,1,NA,2,1,1,345,40,130,45,10,1,0,0,29866,2
"3093",194,0,1,NA,3,1,1,345,40,140,45,10,2,0,0,29866,1
"3094",194,0,1,NA,4,1,1,300,50,130,75,10,3,0,0,29866,1
"3095",194,0,1,NA,5,1,1,390,30,140,65,25,1,0,0,29866,2
"3096",194,0,1,NA,6,1,1,345,40,120,45,10,1,0,0,29866,2
"3097",194,0,1,NA,7,1,1,300,40,170,45,15,2,0,0,29866,1
"3099",194,0,1,NA,9,1,1,345,45,120,45,10,3,0,0,29866,1
"3100",194,0,1,NA,10,1,1,275,50,155,45,10,1,0,0,29866,2
"3101",194,0,1,NA,11,1,1,250,35,170,45,25,2,0,0,29866,1
"3103",194,0,1,NA,13,1,1,250,50,140,65,20,1,0,0,29866,1
"3104",194,0,1,NA,14,1,1,345,40,140,35,5,3,0,0,29866,2
"3106",195,1,0,2,NA,1,1,300,45,140,45,10,0,0,0,69859,1
"3107",195,0,1,NA,1,1,1,250,45,170,35,25,2,0,0,69859,1
"3108",195,0,1,NA,2,1,1,275,50,140,35,15,3,0,0,69859,2
"3110",195,0,1,NA,4,1,1,390,40,120,75,20,3,0,0,69859,2
"3111",195,0,1,NA,5,1,1,300,40,170,35,5,3,0,0,69859,2
"3112",195,0,1,NA,6,1,1,345,30,155,55,20,3,0,0,69859,2
"3113",195,0,1,NA,7,1,1,275,40,170,35,25,3,0,0,69859,1
"3115",195,0,1,NA,9,1,1,250,30,170,55,20,3,0,0,69859,1
"3117",195,0,1,NA,11,1,1,275,50,155,55,20,1,0,0,69859,1
"3118",195,0,1,NA,12,1,1,345,30,140,65,20,3,0,0,69859,2
"3119",195,0,1,NA,13,1,1,250,50,120,75,10,2,0,0,69859,1
"3120",195,0,1,NA,14,1,1,300,35,170,35,25,2,0,0,69859,2
"3121",196,1,0,1,NA,1,1,390,30,130,65,25,0,1,1,49637,2
"3123",196,0,1,NA,1,1,1,250,30,140,65,15,1,1,1,49637,2
"3124",196,0,1,NA,2,1,1,300,35,155,35,15,2,1,1,49637,2
"3128",196,0,1,NA,6,1,1,390,35,130,35,10,1,1,1,49637,2
"3129",196,0,1,NA,7,1,1,300,45,120,65,5,1,1,1,49637,2
"3134",196,0,1,NA,12,1,1,275,50,155,55,15,2,1,1,49637,2
"3136",196,0,1,NA,14,1,1,345,40,155,45,5,2,1,1,49637,2
"3138",197,1,0,2,NA,1,1,275,30,155,65,25,0,1,0,66895,1
"3140",197,0,1,NA,2,1,1,275,45,155,35,5,1,1,0,66895,2
"3141",197,0,1,NA,3,1,1,300,45,155,65,20,1,1,0,66895,2
"3143",197,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,66895,2
"3144",197,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,66895,1
"3146",197,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,66895,2
"3147",197,0,1,NA,9,1,1,390,30,120,65,15,1,1,0,66895,2
"3148",197,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,66895,2
"3149",197,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,66895,2
"3151",197,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,66895,2
"3152",197,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,66895,1
"3154",198,1,0,2,NA,1,1,250,40,155,75,25,0,1,1,19703,1
"3155",198,0,1,NA,1,1,1,275,50,120,65,10,2,1,1,19703,2
"3156",198,0,1,NA,2,1,1,300,30,140,75,25,2,1,1,19703,2
"3157",198,0,1,NA,3,1,1,390,30,130,65,25,3,1,1,19703,2
"3159",198,0,1,NA,5,1,1,300,45,120,35,10,2,1,1,19703,2
"3160",198,0,1,NA,6,1,1,275,30,170,35,25,2,1,1,19703,2
"3161",198,0,1,NA,7,1,1,300,40,155,65,20,1,1,1,19703,2
"3162",198,0,1,NA,8,1,1,345,35,170,35,15,1,1,1,19703,2
"3163",198,0,1,NA,9,1,1,250,40,170,45,10,2,1,1,19703,2
"3164",198,0,1,NA,10,1,1,345,35,155,35,10,1,1,1,19703,1
"3165",198,0,1,NA,11,1,1,390,35,170,35,25,3,1,1,19703,2
"3167",198,0,1,NA,13,1,1,250,40,170,35,25,2,1,1,19703,2
"3169",199,1,0,1,NA,1,1,390,40,155,65,25,0,0,1,42289,1
"3170",199,1,0,2,NA,1,1,275,40,130,65,20,0,0,1,42289,2
"3172",199,0,1,NA,2,1,1,345,45,120,45,5,1,0,1,42289,2
"3173",199,0,1,NA,3,1,1,250,45,120,75,5,2,0,1,42289,1
"3174",199,0,1,NA,4,1,1,300,45,130,75,15,3,0,1,42289,2
"3176",199,0,1,NA,6,1,1,250,45,155,45,20,1,0,1,42289,1
"3178",199,0,1,NA,8,1,1,275,50,155,35,10,3,0,1,42289,2
"3179",199,0,1,NA,9,1,1,345,50,155,45,5,3,0,1,42289,2
"3180",199,0,1,NA,10,1,1,390,35,120,75,15,2,0,1,42289,2
"3181",199,0,1,NA,11,1,1,300,30,155,45,25,1,0,1,42289,2
"3184",199,0,1,NA,14,1,1,390,35,120,55,10,1,0,1,42289,1
"3217",202,1,0,1,NA,1,1,250,50,140,55,25,0,0,0,31180,1
"3218",202,1,0,2,NA,1,1,250,35,155,55,20,0,0,0,31180,1
"3219",202,0,1,NA,1,1,1,300,40,170,35,25,2,0,0,31180,1
"3220",202,0,1,NA,2,1,1,345,40,130,55,20,3,0,0,31180,1
"3221",202,0,1,NA,3,1,1,390,35,140,45,20,1,0,0,31180,1
"3223",202,0,1,NA,5,1,1,275,40,140,55,20,1,0,0,31180,1
"3224",202,0,1,NA,6,1,1,275,45,130,35,15,3,0,0,31180,2
"3225",202,0,1,NA,7,1,1,390,30,130,75,10,2,0,0,31180,1
"3226",202,0,1,NA,8,1,1,300,35,140,45,20,2,0,0,31180,2
"3227",202,0,1,NA,9,1,1,390,30,130,75,10,1,0,0,31180,2
